Frequency (Hz),Amplitude (dBm)
33017000,-91.75
33026000,-93.33
33035000,-93.89
33044000,-92.97
33053000,-93.42
33062000,-92.71
33071000,-93.99
33080000,-93.8
33089000,-92.63
33098000,-93.89
33107000,-94.09
33116000,-92.3
33125000,-92.97
33134000,-93.27
33143000,-93.83
33152000,-92.31
33161000,-93.73
33170000,-94.43
33179000,-93.54
33188000,-93.08
33197000,-93.83
33206000,-92.65
33215000,-92.65
33224000,-92.99
33233000,-92.99
33242000,-92.83
33251000,-94.43
33260000,-92.74
33269000,-92.99
33278000,-93.54
33287000,-93.27
33296000,-93.73
33305000,-92.65
33314000,-92.23
33323000,-94.02
33332000,-92.82
33341000,-92.82
33350000,-90.75
33359000,-92.65
33368000,-92.99
33377000,-92
33386000,-93.54
33395000,-92.48
33404000,-95.19
33413000,-90.82
33422000,-93.73
33431000,-93.35
33440000,-93.45
33449000,-90.96
33458000,-93.18
33467000,-92.31
33476000,-91.91
33485000,-92.15
33494000,-92.82
33503000,-94.12
33512000,-92.82
33521000,-92.31
33530000,-91.84
33539000,-93.18
33548000,-91.24
33557000,-93.93
33566000,-92.23
33575000,-91.99
33584000,-93.45
33593000,-91.83
33602000,-93.18
33611000,-92.65
33620000,-92.82
33629000,-92.99
33638000,-91.99
33647000,-92.82
33656000,-91.24
33665000,-92.65
33674000,-93.35
33683000,-93.54
33692000,-92.07
33701000,-93.63
33710000,-91.83
33719000,-92.31
33728000,-92.61
33737000,-92.79
33746000,-93.32
33755000,-91.43
33764000,-93.32
33773000,-93.05
33782000,-93.32
33791000,-94.09
33800000,-93.7
33809000,-93.8
33818000,-93.7
33827000,-94.19
33836000,-93.14
33845000,-92.53
33854000,-93.14
33863000,-92.12
33872000,-93.7
33881000,-93.5
33890000,-92.28
33899000,-92.2
33908000,-91.96
33917000,-92.87
33926000,-91.8
33935000,-92.87
33944000,-92.79
33953000,-93.99
33962000,-93.6
33971000,-93.04
33980000,-94.19
33989000,-93.32
33998000,-92.53
34007000,-94.19
34016000,-93.79
34025000,-93.89
34034000,-92.7
34043000,-91.21
34052000,-92.61
34061000,-93.79
34070000,-93.89
34079000,-93.89
34088000,-92.61
34097000,-93.7
34106000,-91.96
34115000,-92.12
34124000,-93.89
34133000,-93.14
34142000,-92.2
34151000,-94.08
34160000,-91.88
34169000,-92.28
34178000,-92.87
34187000,-93.7
34196000,-93.7
34205000,-93.14
34214000,-93.14
34223000,-94.08
34232000,-92.87
34241000,-93.41
34250000,-93.04
34259000,-94.29
34268000,-92.79
34277000,-92.79
34286000,-92.44
34295000,-93.6
34304000,-92.61
34313000,-92.12
34322000,-93.76
34331000,-93.2
34340000,-93.56
34349000,-93.2
34358000,-93.01
34367000,-93.2
34376000,-92.67
34385000,-93.56
34394000,-94.35
34403000,-92.67
34412000,-92.67
34421000,-92.5
34430000,-92.5
34439000,-92.33
34448000,-92.5
34457000,-92.85
34466000,-94.05
34475000,-92.67
34484000,-93.47
34493000,-92.93
34502000,-92.59
34511000,-92.33
34520000,-93.56
34529000,-93.56
34538000,-92.33
34547000,-93.85
34556000,-93.37
34565000,-93.47
34574000,-94.77
34583000,-92.5
34592000,-92.67
34601000,-92.25
34610000,-92.17
34619000,-93.37
34628000,-92.33
34637000,-92.33
34646000,-91.86
34655000,-92.59
34664000,-92.33
34673000,-93.66
34682000,-92.25
34691000,-94.56
34700000,-93.2
34709000,-92.84
34718000,-92.09
34727000,-91.79
34736000,-92.92
34745000,-92.84
34754000,-93.37
34763000,-93.01
34772000,-93.75
34781000,-93.2
34790000,-93.47
34799000,-92.67
34808000,-93.2
34817000,-92.42
34826000,-93.28
34835000,-93.95
34844000,-93.95
34853000,-92.17
34862000,-94.14
34871000,-92.67
34880000,-93.75
34889000,-93.01
34898000,-93.01
34907000,-93.1
34916000,-92.59
34925000,-93.56
34934000,-92.92
34943000,-92.01
34952000,-93.28
34961000,-91.85
34970000,-91.93
34979000,-88.02
34988000,-77.97
34997000,-54.26
35006000,-63.73
35015000,-83.75
35024000,-90.53
35033000,-91.7
35042000,-92.33
35051000,-93.56
35060000,-91.7
35069000,-94.34
35078000,-91.4
35087000,-93.19
35096000,-93.94
35105000,-93.56
35114000,-92.75
35123000,-93.01
35132000,-93.75
35141000,-94.14
35150000,-93.1
35159000,-93.65
35168000,-94.76
35177000,-93.94
35186000,-91.4
35195000,-91.85
35204000,-93.1
35213000,-92.42
35222000,-93.55
35231000,-93.01
35240000,-90.84
35249000,-92.25
35258000,-93.01
35267000,-92.25
35276000,-92.01
35285000,-93.94
35294000,-91.12
35303000,-92.17
35312000,-93.01
35321000,-93.01
35330000,-92.66
35339000,-93.1
35348000,-93.75
35357000,-92.33
35366000,-92.66
35375000,-93.47
35384000,-93.75
35393000,-93.37
35402000,-93.09
35411000,-94.14
35420000,-92.01
35429000,-93.46
35438000,-93.55
35447000,-92.49
35456000,-93.37
35465000,-92.49
35474000,-93.37
35483000,-93.65
35492000,-93.01
35501000,-93.37
35510000,-92.01
35519000,-93.75
35528000,-94.55
35537000,-93.75
35546000,-93.55
35555000,-93.84
35564000,-93.75
35573000,-92.49
35582000,-94.55
35591000,-92.01
35600000,-92.66
35609000,-92.49
35618000,-92.66
35627000,-93.37
35636000,-91.78
35645000,-93.09
35654000,-93.94
35663000,-93.37
35672000,-94.24
35681000,-93.19
35690000,-93.55
35699000,-92.49
35708000,-94.04
35717000,-93.37
35726000,-93.74
35735000,-93.55
35744000,-93.55
35753000,-93.55
35762000,-93.55
35771000,-93.36
35780000,-93.19
35789000,-92.17
35798000,-92.84
35807000,-91.55
35816000,-92.84
35825000,-92.84
35834000,-93
35843000,-94.03
35852000,-93
35861000,-91.93
35870000,-93
35879000,-92.66
35888000,-91.55
35897000,-93
35906000,-93.55
35915000,-93.55
35924000,-92.75
35933000,-93.65
35942000,-91.78
35951000,-94.24
35960000,-94.24
35969000,-91.85
35978000,-92.66
35987000,-93.46
35996000,-94.13
36005000,-92.49
36014000,-92.58
36023000,-92.16
36032000,-89.89
36041000,-92.66
36050000,-93.64
36059000,-92.75
36068000,-93.74
36077000,-93.55
36086000,-92.66
36095000,-93.64
36104000,-93.64
36113000,-93.84
36122000,-93.46
36131000,-92.16
36140000,-94.44
36149000,-93.36
36158000,-94.86
36167000,-90.97
36176000,-92.66
36185000,-93.74
36194000,-91.92
36203000,-92.66
36212000,-93.09
36221000,-93.27
36230000,-93.18
36239000,-93
36248000,-92.49
36257000,-92
36266000,-92.16
36275000,-92.83
36284000,-92.16
36293000,-93.93
36302000,-94.13
36311000,-94.03
36320000,-92.74
36329000,-94.03
36338000,-92.32
36347000,-93.36
36356000,-93.27
36365000,-94.33
36374000,-90.83
36383000,-92.74
36392000,-92.58
36401000,-91.84
36410000,-93.74
36419000,-92.49
36428000,-94.33
36437000,-94.03
36446000,-91.69
36455000,-93.74
36464000,-93.36
36473000,-92.65
36482000,-93.84
36491000,-93
36500000,-93.18
36509000,-93.27
36518000,-94.97
36527000,-93.46
36536000,-92.32
36545000,-91.54
36554000,-93.74
36563000,-93.36
36572000,-92.74
36581000,-93.09
36590000,-93.74
36599000,-93.36
36608000,-93.08
36617000,-94.65
36626000,-94.54
36635000,-92.24
36644000,-93.18
36653000,-92.48
36662000,-91.69
36671000,-91.69
36680000,-93.64
36689000,-93.36
36698000,-93.18
36707000,-93.54
36716000,-90.65
36725000,-91.69
36734000,-92.74
36743000,-93.45
36752000,-93.36
36761000,-92.57
36770000,-92.48
36779000,-94.64
36788000,-93.93
36797000,-94.12
36806000,-93
36815000,-92.48
36824000,-92.83
36833000,-92.48
36842000,-93.36
36851000,-93.93
36860000,-93.54
36869000,-91.47
36878000,-91.39
36887000,-93.36
36896000,-93.36
36905000,-92.32
36914000,-93.83
36923000,-93.27
36932000,-93.18
36941000,-92.4
36950000,-93.36
36959000,-93.83
36968000,-93.27
36977000,-92.65
36986000,-93.73
36995000,-93.08
37004000,-93.93
37013000,-93.08
37022000,-92.57
37031000,-92.91
37040000,-92.99
37049000,-93.18
37058000,-93.54
37067000,-94.54
37076000,-93.64
37085000,-92.31
37094000,-93.54
37103000,-93.35
37112000,-91.69
37121000,-93.18
37130000,-92
37139000,-94.12
37148000,-93.35
37157000,-93.45
37166000,-93.54
37175000,-92.57
37184000,-94.12
37193000,-93.35
37202000,-91.62
37211000,-93.73
37220000,-92.65
37229000,-94.75
37238000,-93.18
37247000,-91.54
37256000,-92.99
37265000,-92.07
37274000,-92.4
37283000,-93.05
37292000,-92.45
37301000,-93.8
37310000,-93.32
37319000,-93.42
37328000,-94.19
37337000,-92.87
37346000,-90.72
37355000,-93.7
37364000,-94.29
37373000,-91.96
37382000,-92.79
37391000,-93.6
37400000,-92.79
37409000,-93.05
37418000,-92.96
37427000,-93.14
37436000,-94.5
37445000,-92.28
37454000,-93.32
37463000,-92.37
37472000,-93.51
37481000,-92.7
37490000,-94.09
37499000,-93.51
37508000,-93.89
37517000,-94.5
37526000,-93.14
37535000,-93.8
37544000,-93.89
37553000,-92.7
37562000,-94.93
37571000,-91.73
37580000,-92.61
37589000,-93.23
37598000,-92.12
37607000,-93.7
37616000,-95.38
37625000,-92.79
37634000,-92.45
37643000,-94.19
37652000,-93.5
37661000,-93.42
37670000,-91.96
37679000,-91.8
37688000,-92.12
37697000,-93.5
37706000,-93.89
37715000,-92.87
37724000,-92.12
37733000,-92.96
37742000,-93.32
37751000,-91.65
37760000,-93.14
37769000,-93.14
37778000,-93.89
37787000,-93.14
37796000,-93.7
37805000,-94.5
37814000,-93.79
37823000,-92.28
37832000,-93.6
37841000,-93.89
37850000,-93.32
37859000,-94.39
37868000,-92.87
37877000,-92.87
37886000,-92.06
37895000,-94.02
37904000,-94.02
37913000,-91.01
37922000,-92.73
37931000,-95.09
37940000,-92.98
37949000,-93.64
37958000,-93.26
37967000,-93.26
37976000,-91.9
37985000,-92.06
37994000,-93.08
38003000,-93.26
38012000,-93.64
38021000,-93.54
38030000,-93.26
38039000,-93.26
38048000,-92.3
38057000,-94.76
38066000,-93.08
38075000,-93.44
38084000,-94.23
38093000,-94.44
38102000,-92.89
38111000,-93.26
38120000,-93.63
38129000,-91.98
38138000,-93.44
38147000,-93.73
38156000,-93.08
38165000,-92.89
38174000,-93.93
38183000,-93.35
38192000,-93.54
38201000,-93.83
38210000,-92.55
38219000,-93.08
38228000,-94.13
38237000,-91.37
38246000,-92.89
38255000,-91.44
38264000,-92.64
38273000,-93.63
38282000,-93.35
38291000,-93.83
38300000,-93.08
38309000,-93.63
38318000,-93.83
38327000,-92.05
38336000,-91.44
38345000,-92.64
38354000,-94.02
38363000,-93.63
38372000,-93.35
38381000,-93.08
38390000,-92.55
38399000,-93.44
38408000,-92.55
38417000,-93.92
38426000,-94.43
38435000,-93.16
38444000,-93.53
38453000,-93.25
38462000,-92.98
38471000,-93.44
38480000,-92.61
38489000,-92.61
38498000,-94.71
38507000,-93.5
38516000,-92.95
38525000,-91.72
38534000,-92.86
38543000,-93.98
38552000,-93.98
38561000,-93.04
38570000,-93.69
38579000,-93.5
38588000,-91.34
38597000,-92.53
38606000,-93.69
38615000,-93.14
38624000,-94.08
38633000,-94.49
38642000,-92.95
38651000,-92.19
38660000,-94.49
38669000,-92.86
38678000,-94.08
38687000,-94.81
38696000,-94.39
38705000,-93.04
38714000,-91.57
38723000,-91.87
38732000,-92.78
38741000,-93.69
38750000,-94.08
38759000,-93.79
38768000,-92.27
38777000,-92.03
38786000,-91.87
38795000,-94.28
38804000,-95.03
38813000,-94.08
38822000,-93.69
38831000,-94.49
38840000,-93.88
38849000,-93.31
38858000,-92.11
38867000,-92.95
38876000,-92.95
38885000,-93.69
38894000,-95.14
38903000,-94.08
38912000,-92.52
38921000,-93.49
38930000,-92.78
38939000,-91.64
38948000,-93.88
38957000,-93.59
38966000,-93.31
38975000,-91.49
38984000,-93.13
38993000,-93.03
39002000,-92.27
39011000,-94.49
39020000,-94.18
39029000,-93.41
39038000,-92.6
39047000,-92.69
39056000,-93.88
39065000,-92.72
39074000,-92.05
39083000,-93.43
39092000,-93.43
39101000,-92.8
39110000,-93.92
39119000,-92.8
39128000,-93.43
39137000,-93.16
39146000,-93.25
39155000,-93.25
39164000,-93.07
39173000,-92.37
39182000,-92.05
39191000,-91.43
39200000,-94.01
39209000,-91.07
39218000,-93.25
39227000,-95.31
39236000,-92.13
39245000,-93.72
39254000,-92.97
39263000,-92.8
39272000,-92.97
39281000,-92.72
39290000,-93.82
39299000,-92.88
39308000,-93.72
39317000,-92.88
39326000,-93.62
39335000,-91.14
39344000,-91.28
39353000,-93.34
39362000,-94.01
39371000,-91.58
39380000,-92.54
39389000,-93.72
39398000,-93.62
39407000,-93.62
39416000,-93.07
39425000,-91.97
39434000,-94.01
39443000,-93.24
39452000,-93.16
39461000,-93.53
39470000,-91.89
39479000,-91.97
39488000,-92.37
39497000,-93.43
39506000,-93.07
39515000,-91.73
39524000,-94.01
39533000,-92.88
39542000,-93.43
39551000,-94.53
39560000,-92.46
39569000,-94.12
39578000,-93.62
39587000,-91.96
39596000,-93.07
39605000,-93.07
39614000,-93.07
39623000,-93.16
39632000,-93.43
39641000,-93.43
39650000,-93.24
39659000,-91.87
39668000,-92.35
39677000,-93.4
39686000,-94.18
39695000,-92.35
39704000,-93.03
39713000,-94.7
39722000,-93.88
39731000,-91.79
39740000,-93.49
39749000,-93.49
39758000,-93.88
39767000,-92.6
39776000,-91.12
39785000,-94.07
39794000,-91.41
39803000,-94.27
39812000,-91.94
39821000,-92.68
39830000,-93.58
39839000,-93.87
39848000,-92.1
39857000,-92.85
39866000,-92.6
39875000,-93.12
39884000,-93.49
39893000,-93.78
39902000,-93.68
39911000,-93.87
39920000,-91.86
39929000,-93.87
39938000,-93.12
39947000,-93.12
39956000,-93.68
39965000,-91.94
39974000,-92.43
39983000,-85.24
39992000,-67.69
40001000,-54.06
40010000,-77.42
40019000,-88.89
40028000,-91.33
40037000,-93.12
40046000,-92.77
40055000,-93.49
40064000,-91.94
40073000,-93.12
40082000,-92.59
40091000,-92.77
40100000,-93.58
40109000,-92.59
40118000,-94.91
40127000,-93.12
40136000,-92.94
40145000,-91.78
40154000,-94.27
40163000,-92.02
40172000,-92.85
40181000,-94.17
40190000,-93.48
40199000,-93.12
40208000,-93.48
40217000,-91.41
40226000,-92.94
40235000,-93.03
40244000,-92.85
40253000,-92.62
40262000,-92.8
40271000,-94
40280000,-93.9
40289000,-94.51
40298000,-93.71
40307000,-93.15
40316000,-93.24
40325000,-93.15
40334000,-91.74
40343000,-93.51
40352000,-92.8
40361000,-92.62
40370000,-93.33
40379000,-94.62
40388000,-93.51
40397000,-94.2
40406000,-93.71
40415000,-92.97
40424000,-93.33
40433000,-94.51
40442000,-93.05
40451000,-93.05
40460000,-94.4
40469000,-92.97
40478000,-92.88
40487000,-92.62
40496000,-94.51
40505000,-92.88
40514000,-92.29
40523000,-93.9
40532000,-93.51
40541000,-94.3
40550000,-93.9
40559000,-92.71
40568000,-93.51
40577000,-92.88
40586000,-92.05
40595000,-94.51
40604000,-93.51
40613000,-94.51
40622000,-94.4
40631000,-94.61
40640000,-92.88
40649000,-92.45
40658000,-94.4
40667000,-93.9
40676000,-94.4
40685000,-92.28
40694000,-91.36
40703000,-93.9
40712000,-93.7
40721000,-94.3
40730000,-93.7
40739000,-93.15
40748000,-95.16
40757000,-93.24
40766000,-93.32
40775000,-94.09
40784000,-93.51
40793000,-93.15
40802000,-93.51
40811000,-92.96
40820000,-94.09
40829000,-93.9
40838000,-94.06
40847000,-93.96
40856000,-94.26
40865000,-93.48
40874000,-93.21
40883000,-93.29
40892000,-92.59
40901000,-93.12
40910000,-92.25
40919000,-91.63
40928000,-92.09
40937000,-93.67
40946000,-94.26
40955000,-93.87
40964000,-93.87
40973000,-93.96
40982000,-93.67
40991000,-92.93
41000000,-92.09
41009000,-94.06
41018000,-93.77
41027000,-91.78
41036000,-94.06
41045000,-93.67
41054000,-93.96
41063000,-93.39
41072000,-92.93
41081000,-93.29
41090000,-93.02
41099000,-93.67
41108000,-92.84
41117000,-94.58
41126000,-93.48
41135000,-94.06
41144000,-93.86
41153000,-93.67
41162000,-93.2
41171000,-91.93
41180000,-94.06
41189000,-94.06
41198000,-94.06
41207000,-95.13
41216000,-92.84
41225000,-92.09
41234000,-92.67
41243000,-93.67
41252000,-94.47
41261000,-93.48
41270000,-93.67
41279000,-93.48
41288000,-93.29
41297000,-92.76
41306000,-92.84
41315000,-91.93
41324000,-93.29
41333000,-93.47
41342000,-93.86
41351000,-94.37
41360000,-93.11
41369000,-92.67
41378000,-93.96
41387000,-93.96
41396000,-94.58
41405000,-93.2
41414000,-94.68
41423000,-94.06
41432000,-92.58
41441000,-92.36
41450000,-91.41
41459000,-92.52
41468000,-93.33
41477000,-92.87
41486000,-92.36
41495000,-94.41
41504000,-92.61
41513000,-91.64
41522000,-93.7
41531000,-94.52
41540000,-92.78
41549000,-95.29
41558000,-93.61
41567000,-94.3
41576000,-93.23
41585000,-92.95
41594000,-93.41
41603000,-92.61
41612000,-93.51
41621000,-94.62
41630000,-93.9
41639000,-94.1
41648000,-92.19
41657000,-93.41
41666000,-90.39
41675000,-93.99
41684000,-93.41
41693000,-92.52
41702000,-93.61
41711000,-93.8
41720000,-94.2
41729000,-92.03
41738000,-93.8
41747000,-93.23
41756000,-94.51
41765000,-94.2
41774000,-94.41
41783000,-95.06
41792000,-93.41
41801000,-94.2
41810000,-93.99
41819000,-92.95
41828000,-92.18
41837000,-94.2
41846000,-94.95
41855000,-93.41
41864000,-91.87
41873000,-92.18
41882000,-91.87
41891000,-92.61
41900000,-92.52
41909000,-93.41
41918000,-92.86
41927000,-93.7
41936000,-94.19
41945000,-92.95
41954000,-93.89
41963000,-91.05
41972000,-94.3
41981000,-94.3
41990000,-93.41
41999000,-92.52
42008000,-94.72
42017000,-92.61
42026000,-92.41
42035000,-92.5
42044000,-94.68
42053000,-93.2
42062000,-93.57
42071000,-93.2
42080000,-92.67
42089000,-93.38
42098000,-93.28
42107000,-92.75
42116000,-93.76
42125000,-94.16
42134000,-94.05
42143000,-93.86
42152000,-92.58
42161000,-93.66
42170000,-94.46
42179000,-93.47
42188000,-93.86
42197000,-94.57
42206000,-91.77
42215000,-93.86
42224000,-94.78
42233000,-93.11
42242000,-92.33
42251000,-93.47
42260000,-94.25
42269000,-92.92
42278000,-94.68
42287000,-93.11
42296000,-92
42305000,-94.05
42314000,-92.75
42323000,-92.92
42332000,-93.11
42341000,-92.92
42350000,-94.25
42359000,-93.66
42368000,-94.05
42377000,-94.78
42386000,-94.05
42395000,-92.08
42404000,-93.66
42413000,-94.15
42422000,-93.66
42431000,-92.24
42440000,-92.75
42449000,-94.78
42458000,-93.85
42467000,-93.38
42476000,-93.56
42485000,-93.76
42494000,-94.05
42503000,-93.19
42512000,-93.28
42521000,-93.56
42530000,-93.66
42539000,-93.38
42548000,-94.05
42557000,-91.17
42566000,-91.39
42575000,-93.19
42584000,-94.36
42593000,-94.15
42602000,-92.75
42611000,-92.69
42620000,-93.04
42629000,-93.22
42638000,-92.1
42647000,-94.83
42656000,-93.04
42665000,-93.6
42674000,-94.29
42683000,-93.69
42692000,-93.4
42701000,-92.77
42710000,-93.4
42719000,-93.22
42728000,-92.27
42737000,-93.4
42746000,-93.6
42755000,-92.86
42764000,-92.86
42773000,-93.4
42782000,-91.94
42791000,-93.31
42800000,-93.31
42809000,-94.19
42818000,-91.7
42827000,-93.69
42836000,-92.51
42845000,-94.61
42854000,-91.86
42863000,-94.19
42872000,-93.31
42881000,-92.77
42890000,-92.02
42899000,-93.79
42908000,-92.86
42917000,-93.79
42926000,-93.04
42935000,-92.18
42944000,-93.22
42953000,-93.89
42962000,-94.09
42971000,-93.31
42980000,-93.5
42989000,-93.69
42998000,-92.77
43007000,-92.02
43016000,-92.02
43025000,-90.38
43034000,-89.99
43043000,-92.02
43052000,-92.18
43061000,-92.26
43070000,-93.59
43079000,-91.04
43088000,-92.69
43097000,-91.7
43106000,-93.5
43115000,-93.4
43124000,-91.86
43133000,-93.59
43142000,-92.43
43151000,-93.13
43160000,-93.31
43169000,-93.98
43178000,-93.59
43187000,-94.5
43196000,-93.79
43205000,-92.6
43214000,-93.65
43223000,-93.65
43232000,-91.92
43241000,-92.91
43250000,-93.27
43259000,-93
43268000,-93.27
43277000,-94.46
43286000,-92.57
43295000,-93.1
43304000,-94.24
43313000,-93.85
43322000,-91.76
43331000,-93.56
43340000,-92.57
43349000,-93.19
43358000,-93.1
43367000,-91.92
43376000,-93.1
43385000,-94.35
43394000,-92.91
43403000,-93.94
43412000,-93.75
43421000,-94.24
43430000,-93.85
43439000,-93.1
43448000,-93.55
43457000,-93.65
43466000,-95.11
43475000,-93.46
43484000,-94.04
43493000,-93.46
43502000,-93.85
43511000,-93.55
43520000,-92.23
43529000,-93.85
43538000,-93.1
43547000,-94.04
43556000,-94.24
43565000,-93.1
43574000,-93.94
43583000,-92.07
43592000,-94.45
43601000,-94.35
43610000,-93.75
43619000,-92.23
43628000,-92.57
43637000,-93.27
43646000,-93.37
43655000,-94.66
43664000,-93.37
43673000,-94.35
43682000,-94.66
43691000,-93.94
43700000,-92.74
43709000,-92.91
43718000,-94.88
43727000,-92.07
43736000,-92.74
43745000,-92.32
43754000,-91.91
43763000,-92.74
43772000,-93.46
43781000,-93.75
43790000,-94.04
43799000,-93.59
43808000,-92.94
43817000,-93.39
43826000,-92.42
43835000,-93.03
43844000,-92.17
43853000,-93.78
43862000,-92.68
43871000,-93.98
43880000,-94.93
43889000,-93.21
43898000,-94.39
43907000,-91.77
43916000,-94.28
43925000,-93.78
43934000,-93.68
43943000,-92.76
43952000,-93.03
43961000,-94.18
43970000,-93.49
43979000,-92.85
43988000,-94.39
43997000,-92.76
44006000,-91.93
44015000,-93.68
44024000,-94.39
44033000,-94.18
44042000,-92.17
44051000,-91.77
44060000,-91.85
44069000,-92.85
44078000,-94.39
44087000,-94.08
44096000,-93.39
44105000,-93.59
44114000,-94.08
44123000,-94.18
44132000,-92.85
44141000,-94.49
44150000,-92.93
44159000,-92.17
44168000,-95.16
44177000,-93.12
44186000,-93.49
44195000,-91.93
44204000,-93.78
44213000,-94.6
44222000,-93.03
44231000,-91.54
44240000,-94.08
44249000,-92.84
44258000,-92.59
44267000,-94.28
44276000,-93.59
44285000,-92.42
44294000,-94.18
44303000,-93.21
44312000,-93.49
44321000,-92.09
44330000,-92.84
44339000,-93.78
44348000,-92.68
44357000,-93.68
44366000,-92.84
44375000,-93.97
44384000,-93.64
44393000,-93.64
44402000,-92.74
44411000,-93.45
44420000,-93.74
44429000,-92.07
44438000,-92.22
44447000,-94.55
44456000,-92.74
44465000,-94.34
44474000,-92.9
44483000,-93.74
44492000,-92.81
44501000,-94.23
44510000,-93.64
44519000,-94.23
44528000,-92.81
44537000,-94.23
44546000,-93.09
44555000,-92.06
44564000,-94.14
44573000,-93.55
44582000,-93.45
44591000,-92.39
44600000,-91.09
44609000,-94.14
44618000,-93.93
44627000,-93.18
44636000,-93.84
44645000,-94.03
44654000,-95.21
44663000,-94.03
44672000,-92.81
44681000,-93.45
44690000,-92.99
44699000,-92.31
44708000,-93.17
44717000,-92.48
44726000,-93.26
44735000,-91.67
44744000,-93.84
44753000,-92.31
44762000,-92.39
44771000,-92.56
44780000,-94.88
44789000,-94.23
44798000,-92.73
44807000,-94.23
44816000,-93.17
44825000,-91.98
44834000,-92.56
44843000,-94.23
44852000,-94.55
44861000,-93.26
44870000,-93.45
44879000,-95.21
44888000,-92.73
44897000,-92.99
44906000,-94.23
44915000,-94.87
44924000,-92.99
44933000,-92.99
44942000,-94.03
44951000,-93.74
44960000,-92.64
44969000,-92.06
44978000,-89.79
44987000,-80.54
44996000,-56.97
45005000,-62.38
45014000,-82.65
45023000,-90.23
45032000,-92.25
45041000,-92
45050000,-93.58
45059000,-93.97
45068000,-93.38
45077000,-93.68
45086000,-93.87
45095000,-93.77
45104000,-92.58
45113000,-93.58
45122000,-92.67
45131000,-93.77
45140000,-93.11
45149000,-93.58
45158000,-93.97
45167000,-92.33
45176000,-94.17
45185000,-94.17
45194000,-92.58
45203000,-90.95
45212000,-93.77
45221000,-93.11
45230000,-92.08
45239000,-92.49
45248000,-93.87
45257000,-92.58
45266000,-92.92
45275000,-93.02
45284000,-92.67
45293000,-94.17
45302000,-94.59
45311000,-92.67
45320000,-92.67
45329000,-93.77
45338000,-92.84
45347000,-93.96
45356000,-92.32
45365000,-93.58
45374000,-93.58
45383000,-92.84
45392000,-94.17
45401000,-93.2
45410000,-94.38
45419000,-93.38
45428000,-91.53
45437000,-91.38
45446000,-94.59
45455000,-94.17
45464000,-93.58
45473000,-93.02
45482000,-93.2
45491000,-93.48
45500000,-94.59
45509000,-94.07
45518000,-92.08
45527000,-91.84
45536000,-94.17
45545000,-93.2
45554000,-93.02
45563000,-94.59
45572000,-93.57
45581000,-92.24
45590000,-92.49
45599000,-93.57
45608000,-93.48
45617000,-94.17
45626000,-92.83
45635000,-92
45644000,-93.2
45653000,-93.67
45662000,-92.83
45671000,-94.59
45680000,-93.77
45689000,-93.48
45698000,-92.67
45707000,-94.48
45716000,-92.92
45725000,-92.67
45734000,-94.48
45743000,-93.96
45752000,-93.77
45761000,-92.49
45770000,-94.07
45779000,-93.57
45788000,-92.83
45797000,-93.67
45806000,-92.66
45815000,-92.41
45824000,-93.11
45833000,-93.96
45842000,-92.24
45851000,-94.16
45860000,-93.38
45869000,-91.84
45878000,-92.15
45887000,-93.86
45896000,-92.83
45905000,-93.38
45914000,-93.19
45923000,-93.77
45932000,-91.08
45941000,-92.58
45950000,-92.92
45959000,-93.19
45968000,-92.74
45977000,-93.57
45986000,-93.57
45995000,-92.74
46004000,-93.19
46013000,-93.38
46022000,-93.96
46031000,-93.67
46040000,-93.29
46049000,-93.1
46058000,-93.57
46067000,-93.1
46076000,-94.69
46085000,-93.47
46094000,-93.47
46103000,-91.83
46112000,-93.01
46121000,-93.96
46130000,-93.47
46139000,-91.6
46148000,-94.06
46157000,-94.16
46166000,-93.73
46175000,-93.44
46184000,-92.63
46193000,-92.98
46202000,-92.72
46211000,-93.44
46220000,-92.21
46229000,-93.63
46238000,-94.43
46247000,-93.07
46256000,-92.98
46265000,-93.44
46274000,-94.33
46283000,-93.53
46292000,-92.89
46301000,-94.75
46310000,-92.89
46319000,-92.72
46328000,-93.82
46337000,-91.89
46346000,-93.82
46355000,-93.25
46364000,-93.07
46373000,-93.25
46382000,-93.16
46391000,-94.54
46400000,-92.54
46409000,-94.02
46418000,-92.63
46427000,-93.63
46436000,-91.58
46445000,-93.43
46454000,-93.53
46463000,-92.89
46472000,-93.63
46481000,-93.53
46490000,-92.98
46499000,-93.25
46508000,-94.02
46517000,-93.43
46526000,-93.53
46535000,-94.02
46544000,-94.02
46553000,-93.43
46562000,-93.43
46571000,-92.72
46580000,-92.3
46589000,-92.05
46598000,-93.92
46607000,-94.22
46616000,-94.01
46625000,-93.43
46634000,-92.89
46643000,-94.32
46652000,-92.89
46661000,-93.53
46670000,-92.72
46679000,-93.07
46688000,-93.72
46697000,-93.82
46706000,-93.63
46715000,-93.82
46724000,-92.63
46733000,-90.79
46742000,-91.43
46751000,-93.82
46760000,-93.63
46769000,-94.22
46778000,-93.63
46787000,-94.01
46796000,-92.72
46805000,-94.97
46814000,-94.22
46823000,-94.32
46832000,-93.25
46841000,-93.82
46850000,-94.43
46859000,-94.01
46868000,-93.07
46877000,-91.28
46886000,-93.16
46895000,-93.25
46904000,-94.74
46913000,-93.82
46922000,-91.73
46931000,-92.29
46940000,-94.01
46949000,-92.63
46958000,-93.43
46967000,-93.62
46976000,-92.97
46985000,-94.43
46994000,-92.2
47003000,-94.21
47012000,-94.64
