Frequency (Hz),Amplitude (dBm)
3310000,-84.7
3311000,-85
3312000,-84.22
3313000,-85.09
3314000,-84.12
3315000,-85.3
3316000,-85.52
3317000,-83.85
3318000,-84.12
3319000,-83.76
3320000,-84.7
3321000,-85.96
3322000,-85.09
3323000,-85.3
3324000,-84.12
3325000,-84.12
3326000,-85.41
3327000,-84.31
3328000,-83.76
3329000,-84.12
3330000,-84.89
3331000,-85.41
3332000,-86.19
3333000,-84.69
3334000,-84.12
3335000,-85.74
3336000,-84.5
3337000,-83.76
3338000,-85.09
3339000,-85.3
3340000,-84.69
3341000,-84.69
3342000,-83.25
3343000,-84.99
3344000,-84.99
3345000,-85.77
3346000,-84.92
3347000,-84.25
3348000,-84.92
3349000,-83.79
3350000,-85.03
3351000,-84.63
3352000,-85.87
3353000,-85.44
3354000,-85.55
3355000,-83.45
3356000,-86.22
3357000,-86.22
3358000,-84.92
3359000,-83.11
3360000,-84.92
3361000,-83.28
3362000,-85.34
3363000,-85.44
3364000,-85.55
3365000,-85.87
3366000,-85.03
3367000,-85.44
3368000,-85.34
3369000,-83.88
3370000,-86.22
3371000,-85.99
3372000,-85.99
3373000,-85.12
3374000,-83.45
3375000,-84.92
3376000,-84.53
3377000,-84.73
3378000,-85.03
3379000,-84.15
3380000,-85.12
3381000,-84.25
3382000,-84.34
3383000,-85.77
3384000,-85.99
3385000,-85.03
3386000,-85.34
3387000,-85.44
3388000,-83.63
3389000,-85.55
3390000,-85.77
3391000,-85.77
3392000,-84.15
3393000,-82.34
3394000,-83.63
3395000,-82.05
3396000,-81.69
3397000,-80.68
3398000,-79
3399000,-78.9
3400000,-79.52
3401000,-79.42
3402000,-79.74
3403000,-80.56
3404000,-80.32
3405000,-82.8
3406000,-83.98
3407000,-83.28
3408000,-85.03
3409000,-85.44
3410000,-85.12
3411000,-85.03
3412000,-84.96
3413000,-85.58
3414000,-86.37
3415000,-84.28
3416000,-85.58
3417000,-84.57
3418000,-83.15
3419000,-84.19
3420000,-85.48
3421000,-84.37
3422000,-84.19
3423000,-85.06
3424000,-86.25
3425000,-86.37
3426000,-84.57
3427000,-84.95
3428000,-85.06
3429000,-85.37
3430000,-85.58
3431000,-84.37
3432000,-84.57
3433000,-82.08
3434000,-85.16
3435000,-83.57
3436000,-84.95
3437000,-84.57
3438000,-86.02
3439000,-84.95
3440000,-85.16
3441000,-84.76
3442000,-83.57
3443000,-84.66
3444000,-84.37
3445000,-84.95
3446000,-84.76
3447000,-85.58
3448000,-84.57
3449000,-85.16
3450000,-84.61
3451000,-84.13
3452000,-84.32
3453000,-83.09
3454000,-84.51
3455000,-84.9
3456000,-82.86
3457000,-83.52
3458000,-86.44
3459000,-84.71
3460000,-85.85
3461000,-84.13
3462000,-84.61
3463000,-84.23
3464000,-85.75
3465000,-85.85
3466000,-84.61
3467000,-86.44
3468000,-85.01
3469000,-83.96
3470000,-84.61
3471000,-85.85
3472000,-85.1
3473000,-83.26
3474000,-82.78
3475000,-85.53
3476000,-83.86
3477000,-85.32
3478000,-84.9
3479000,-84.61
3480000,-83.77
3481000,-83.96
3482000,-85.53
3483000,-85.75
3484000,-81.6
3485000,-84.9
3486000,-84.13
3487000,-84.9
3488000,-83.96
3489000,-85.85
3490000,-84.13
3491000,-83.6
3492000,-84.13
3493000,-83.43
3494000,-82.03
3495000,-80.54
3496000,-81.6
3497000,-80.41
3498000,-79.94
3499000,-79.08
3500000,-79.94
3501000,-79.72
3502000,-80.66
3503000,-80.17
3504000,-81.43
3505000,-81.74
3506000,-83.09
3507000,-82.62
3508000,-84.51
3509000,-85.53
3510000,-85.42
3511000,-84.51
3512000,-85.75
3513000,-85.53
3514000,-85.1
3515000,-84.71
3516000,-84.71
3517000,-85.53
3518000,-83.09
3519000,-85.42
3520000,-84.9
3521000,-85.01
3522000,-84.23
3523000,-85.32
3524000,-81.96
3525000,-84.71
3526000,-84.9
3527000,-84.13
3528000,-84.51
3529000,-82.62
3530000,-84.51
3531000,-85.32
3532000,-84.23
3533000,-83.96
3534000,-85.97
3535000,-84.13
3536000,-85.1
3537000,-85.75
3538000,-86.2
3539000,-85.42
3540000,-84.9
3541000,-83.26
3542000,-83.96
3543000,-85.01
3544000,-84.32
3545000,-84.32
3546000,-85.85
3547000,-85.32
3548000,-84.71
3549000,-85.32
3550000,-85.75
3551000,-83.77
3552000,-85.97
3553000,-83.43
3554000,-84.51
3555000,-86.2
3556000,-84.9
3557000,-84.51
3558000,-84.23
3559000,-85.42
3560000,-84.71
3561000,-85.42
3562000,-84.51
3563000,-85.42
3564000,-83.52
3565000,-85.1
3566000,-85.01
3567000,-85.01
3568000,-84.32
3569000,-84.61
3570000,-85.75
3571000,-84.9
3572000,-86.32
3573000,-85.1
3574000,-85.85
3575000,-83.96
3576000,-84.9
3577000,-85.75
3578000,-84.13
3579000,-84.9
3580000,-84.61
3581000,-84.51
3582000,-83.6
3583000,-85.75
3584000,-85.53
3585000,-84.32
3586000,-85.85
3587000,-85.31
3588000,-85.97
3589000,-84.23
3590000,-85.42
3591000,-83.18
3592000,-85.01
3593000,-82.77
3594000,-81.88
3595000,-82.55
3596000,-81.67
3597000,-80.53
3598000,-79.5
3599000,-79.61
3600000,-80.17
3601000,-79.08
3602000,-81.16
3603000,-81.43
3604000,-81.43
3605000,-83.43
3606000,-82.77
3607000,-83.96
3608000,-83.86
3609000,-85.01
3610000,-85.75
3611000,-85.97
3612000,-82.85
3613000,-84.71
3614000,-84.23
3615000,-82.85
3616000,-85.97
3617000,-84.45
3618000,-84.25
3619000,-83.54
3620000,-84.94
3621000,-83.45
3622000,-85.04
3623000,-82.4
3624000,-85.68
3625000,-85.04
3626000,-85.35
3627000,-84.94
3628000,-85.9
3629000,-84.54
3630000,-85.04
3631000,-84.45
3632000,-84.54
3633000,-84.25
3634000,-86.13
3635000,-86.13
3636000,-84.54
3637000,-85.79
3638000,-84.16
3639000,-82.1
3640000,-85.25
3641000,-84.94
3642000,-84.94
3643000,-84.16
3644000,-85.04
3645000,-84.25
3646000,-84.83
3647000,-85.79
3648000,-85.35
3649000,-85.9
3650000,-84.94
3651000,-84.07
3652000,-86.74
3653000,-85.46
3654000,-85.9
3655000,-83.79
3656000,-85.25
3657000,-85.04
3658000,-85.68
3659000,-83.54
3660000,-84.64
3661000,-85.35
3662000,-85.04
3663000,-85.9
3664000,-85.35
3665000,-83.54
3666000,-85.46
3667000,-86.13
3668000,-84.94
3669000,-83.79
3670000,-83.7
3671000,-84.64
3672000,-84.83
3673000,-85.79
3674000,-84.83
3675000,-83.89
3676000,-84.44
3677000,-85.35
3678000,-84.25
3679000,-85.35
3680000,-84.44
3681000,-84.07
3682000,-84.83
3683000,-83.11
3684000,-85.04
3685000,-86.32
3686000,-86.2
3687000,-84.61
3688000,-84.51
3689000,-85.1
3690000,-82.93
3691000,-85.85
3692000,-84.51
3693000,-81.42
3694000,-83.51
3695000,-83.43
3696000,-81.42
3697000,-80.66
3698000,-80.17
3699000,-79.83
3700000,-79.72
3701000,-79.94
3702000,-79.72
3703000,-81.42
3704000,-81.04
3705000,-82.85
3706000,-82.85
3707000,-83.86
3708000,-83.86
3709000,-85.75
3710000,-85.53
3711000,-85.01
3712000,-85.85
3713000,-85.85
3714000,-86.2
3715000,-85.75
3716000,-85.31
3717000,-84.51
3718000,-84.71
3719000,-85.75
3720000,-83.51
3721000,-84.61
3722000,-85.1
3723000,-84.13
3724000,-84.32
3725000,-85.53
3726000,-86.8
3727000,-85.1
3728000,-84.51
3729000,-84.71
3730000,-85.31
3731000,-87.18
3732000,-85.75
3733000,-84.71
3734000,-85.31
3735000,-83.96
3736000,-84.71
3737000,-82.85
3738000,-85.42
3739000,-83.18
3740000,-84.51
3741000,-83.77
3742000,-86.2
3743000,-85.42
3744000,-85.53
3745000,-84.51
3746000,-85.75
3747000,-84.61
3748000,-84.61
3749000,-85
3750000,-83.96
3751000,-83.86
3752000,-85.1
3753000,-85.31
3754000,-82.31
3755000,-84.51
3756000,-83.96
3757000,-84.61
3758000,-84.61
3759000,-86.32
3760000,-85.42
3761000,-83.26
3762000,-83.43
3763000,-84.13
3764000,-83.51
3765000,-85.85
3766000,-84.51
3767000,-85.75
3768000,-83.77
3769000,-84.61
3770000,-85.1
3771000,-86.32
3772000,-85.1
3773000,-83.96
3774000,-85.42
3775000,-85
3776000,-85.31
3777000,-83.26
3778000,-85.1
3779000,-85
3780000,-84.13
3781000,-84.23
3782000,-82.16
3783000,-85.31
3784000,-85.75
3785000,-84.51
3786000,-85.75
3787000,-85
3788000,-83.86
3789000,-84.7
3790000,-85.75
3791000,-85.1
3792000,-84.9
3793000,-84.23
3794000,-84.13
3795000,-81.29
3796000,-80.9
3797000,-80.17
3798000,-80.9
3799000,-79.83
3800000,-78.68
3801000,-78.98
3802000,-79.5
3803000,-80.17
3804000,-81.42
3805000,-82.46
3806000,-83.77
3807000,-83.6
3808000,-83.18
3809000,-83.77
3810000,-85.31
3811000,-83.95
3812000,-85.85
3813000,-83.95
3814000,-85.1
3815000,-84.51
3816000,-85.97
3817000,-85.42
3818000,-84.51
3819000,-86.19
3820000,-85.85
3821000,-85.42
3822000,-84.61
3823000,-86.68
3824000,-84.51
3825000,-85.75
3826000,-85.31
3827000,-83.43
3828000,-85.31
3829000,-84.7
3830000,-82.93
3831000,-84.7
3832000,-85.52
3833000,-85
3834000,-86.19
3835000,-83.51
3836000,-84.7
3837000,-85.42
3838000,-84.7
3839000,-85.31
3840000,-85.1
3841000,-83.95
3842000,-85.31
3843000,-84.61
3844000,-85.52
3845000,-85
3846000,-85.31
3847000,-83.6
3848000,-84.9
3849000,-84.61
3850000,-85.85
3851000,-85.74
3852000,-84.7
3853000,-85.42
3854000,-84.32
3855000,-85.1
3856000,-84.61
3857000,-85.1
3858000,-83.43
3859000,-84.9
3860000,-85.74
3861000,-83.77
3862000,-83.77
3863000,-85.85
3864000,-84.61
3865000,-85
3866000,-85.52
3867000,-85.1
3868000,-84.61
3869000,-85
3870000,-84.13
3871000,-84.9
3872000,-83.43
3873000,-82.93
3874000,-85.85
3875000,-84.32
3876000,-85.97
3877000,-85.1
3878000,-84.51
3879000,-84.7
3880000,-84.9
3881000,-85
3882000,-85.52
3883000,-85.1
3884000,-84.32
3885000,-85
3886000,-86.43
3887000,-85.31
3888000,-84.9
3889000,-83.95
3890000,-85.85
3891000,-85
3892000,-84.64
3893000,-82.48
3894000,-83.36
3895000,-81.82
3896000,-82.18
3897000,-80.34
3898000,-79.76
3899000,-79.87
3900000,-80.47
3901000,-79.65
3902000,-80.1
3903000,-81.09
3904000,-81.36
3905000,-83.45
3906000,-83.79
3907000,-82.71
3908000,-83.11
3909000,-85.25
3910000,-84.44
3911000,-84.16
3912000,-86.61
3913000,-85.25
3914000,-84.54
3915000,-84.44
3916000,-84.25
3917000,-84.94
3918000,-85.03
3919000,-84.64
3920000,-84.64
3921000,-85.78
3922000,-85.68
3923000,-84.06
3924000,-85.46
3925000,-83.79
3926000,-83.45
3927000,-83.79
3928000,-85.46
3929000,-85.68
3930000,-85.78
3931000,-84.16
3932000,-83.45
3933000,-84.54
3934000,-82.78
3935000,-83.7
3936000,-82.55
3937000,-84.54
3938000,-84.54
3939000,-83.02
3940000,-84.83
3941000,-85.35
3942000,-85.25
3943000,-85.25
3944000,-84.44
3945000,-84.54
3946000,-83.45
3947000,-84.06
3948000,-85.78
3949000,-83.7
3950000,-86.13
3951000,-86.25
3952000,-85.35
3953000,-85.03
3954000,-84.16
3955000,-86.13
3956000,-84.54
3957000,-84.94
3958000,-83.11
3959000,-84.44
3960000,-85.03
3961000,-85.42
3962000,-84.61
3963000,-85.1
3964000,-84.7
3965000,-85
3966000,-85.52
3967000,-84.51
3968000,-85.85
3969000,-84.32
3970000,-85.31
3971000,-86.19
3972000,-85.52
3973000,-84.61
3974000,-84.61
3975000,-86.43
3976000,-83.18
3977000,-85.96
3978000,-85.85
3979000,-85.85
3980000,-82.31
3981000,-85.42
3982000,-85.1
3983000,-85.52
3984000,-83.09
3985000,-86.19
3986000,-85.74
3987000,-85.31
3988000,-83.6
3989000,-85
3990000,-85
3991000,-84.32
3992000,-83.42
3993000,-83.51
3994000,-83.95
3995000,-82.31
3996000,-81.29
3997000,-79.08
3998000,-80.41
3999000,-80.06
4000000,-79.5
4001000,-79.5
4002000,-80.17
4003000,-80.53
4004000,-81.16
4005000,-82.61
4006000,-83.51
4007000,-83.26
4008000,-84.31
4009000,-85.1
4010000,-84.61
4011000,-83.95
4012000,-84.31
4013000,-86.19
4014000,-85.1
4015000,-84.7
4016000,-85.74
4017000,-86.32
4018000,-85.42
4019000,-85
4020000,-84.23
4021000,-83.95
4022000,-84.7
4023000,-83.86
4024000,-86.43
4025000,-84.31
4026000,-85.42
4027000,-85
4028000,-85.31
4029000,-84.61
4030000,-84.83
4031000,-84.83
4032000,-86.74
4033000,-85.68
4034000,-84.83
4035000,-84.94
4036000,-85.35
4037000,-83.19
4038000,-83.89
4039000,-85.35
4040000,-84.94
4041000,-85.68
4042000,-86.13
4043000,-84.83
4044000,-85.24
4045000,-85.03
4046000,-85.03
4047000,-85.35
4048000,-85.78
4049000,-85.24
4050000,-83.79
4051000,-84.54
4052000,-85.68
4053000,-85.35
4054000,-85.68
4055000,-85.35
4056000,-84.06
4057000,-83.89
4058000,-83.79
4059000,-84.83
4060000,-85.78
4061000,-84.06
4062000,-83.89
4063000,-85.9
4064000,-85.03
4065000,-84.94
4066000,-84.94
4067000,-84.16
4068000,-84.25
4069000,-83.36
4070000,-84.64
4071000,-84.64
4072000,-84.94
4073000,-82.48
4074000,-85.24
4075000,-84.44
4076000,-84.44
4077000,-86.13
4078000,-85.68
4079000,-85.68
4080000,-85.05
4081000,-84.94
4082000,-83.47
4083000,-84.75
4084000,-85.79
4085000,-84.75
4086000,-83.47
4087000,-84.94
4088000,-83.3
4089000,-85.14
4090000,-85.14
4091000,-85.35
4092000,-85.05
4093000,-85.46
4094000,-83.9
4095000,-83.13
4096000,-81.64
4097000,-80.82
4098000,-79.54
4099000,-78.33
4100000,-79.12
4101000,-80.1
4102000,-80.21
4103000,-79.87
4104000,-81.46
4105000,-82.89
4106000,-83.47
4107000,-82.89
4108000,-85.79
4109000,-85.14
4110000,-85.46
4111000,-85.35
4112000,-85.57
4113000,-86.72
4114000,-85.79
4115000,-85.05
4116000,-85.14
4117000,-85.57
4118000,-85.46
4119000,-84.94
4120000,-85.57
4121000,-85.89
4122000,-84.17
4123000,-83.9
4124000,-84.65
4125000,-85.14
4126000,-85.79
4127000,-85.79
4128000,-85.14
4129000,-84.94
4130000,-84.36
4131000,-85.35
4132000,-84.27
4133000,-84.55
4134000,-83.22
4135000,-84
4136000,-85.79
4137000,-86.36
4138000,-84.75
4139000,-84.36
4140000,-85.57
4141000,-86.24
4142000,-84.94
4143000,-83.64
4144000,-83.81
4145000,-83.3
4146000,-85.14
4147000,-86.01
4148000,-84.94
4149000,-84.36
4150000,-84.65
4151000,-83.9
4152000,-84.75
4153000,-85.46
4154000,-84.75
4155000,-84.36
4156000,-83.9
4157000,-85.04
4158000,-84.94
4159000,-83.9
4160000,-83.9
4161000,-85.79
4162000,-85.57
4163000,-85.57
4164000,-85.39
4165000,-83.93
4166000,-85.18
4167000,-84.58
4168000,-83.93
4169000,-85.92
4170000,-84.78
4171000,-85.18
4172000,-84.78
4173000,-85.39
4174000,-85.18
4175000,-85.49
4176000,-85.08
4177000,-85.49
4178000,-85.18
4179000,-83.33
4180000,-86.45
4181000,-85.98
4182000,-85.02
4183000,-85.98
4184000,-85.33
4185000,-84.72
4186000,-83.28
4187000,-86.34
4188000,-85.87
4189000,-85.02
4190000,-86.7
4191000,-85.76
4192000,-83.44
4193000,-83.28
4194000,-83.87
4195000,-83.2
4196000,-80.67
4197000,-81.44
4198000,-80.07
4199000,-79.31
4200000,-79.74
4201000,-79.09
4202000,-79.62
4203000,-80.55
4204000,-81.44
4205000,-82.33
4206000,-83.11
4207000,-83.44
4208000,-84.72
4209000,-85.12
4210000,-85.54
4211000,-84.92
4212000,-86.45
4213000,-85.02
4214000,-85.54
4215000,-84.62
4216000,-84.53
4217000,-84.62
4218000,-86.7
4219000,-84.62
4220000,-85.44
4221000,-86.21
4222000,-85.33
4223000,-84.62
4224000,-85.76
4225000,-84.72
4226000,-83.97
4227000,-85.33
4228000,-85.02
4229000,-83.87
4230000,-84.88
4231000,-84.11
4232000,-85.73
4233000,-85.08
4234000,-84.59
4235000,-85.95
4236000,-85.51
4237000,-84.69
4238000,-86.42
4239000,-84.59
4240000,-85.83
4241000,-85.83
4242000,-84.69
4243000,-84.99
4244000,-86.66
4245000,-85.3
4246000,-84.59
4247000,-85.73
4248000,-86.18
4249000,-85.08
4250000,-84.88
4251000,-83.84
4252000,-83.75
4253000,-86.18
4254000,-84.3
4255000,-83.75
4256000,-85.3
4257000,-85.73
4258000,-85.51
4259000,-83.94
4260000,-86.42
4261000,-85.73
4262000,-85.4
4263000,-87.68
4264000,-85.83
4265000,-84.11
4266000,-84.99
4267000,-85.95
4268000,-85.51
4269000,-84.99
4270000,-85.08
4271000,-86.3
4272000,-85.4
4273000,-86.3
4274000,-85.08
4275000,-86.66
4276000,-85.73
4277000,-85.95
4278000,-86.3
4279000,-85.3
4280000,-86.66
4281000,-84.49
4282000,-85.51
4283000,-85.73
4284000,-85.4
4285000,-86.3
4286000,-85.83
4287000,-85.08
4288000,-84.3
4289000,-85.3
4290000,-86.42
4291000,-83.58
4292000,-85.51
4293000,-84.21
4294000,-83.24
4295000,-83.07
4296000,-82.63
4297000,-80.8
4298000,-80.92
4299000,-79.74
4300000,-79.31
4301000,-79.74
4302000,-79.31
4303000,-80.67
4304000,-82.33
4305000,-82.18
4306000,-83.27
4307000,-84.91
4308000,-84.72
4309000,-85.98
4310000,-85.54
4311000,-86.45
4312000,-86.21
4313000,-87.2
4314000,-85.87
4315000,-85.54
4316000,-85.43
4317000,-85.43
4318000,-85.87
4319000,-85.12
4320000,-85.43
4321000,-85.33
4322000,-84.72
4323000,-85.76
4324000,-85.02
4325000,-85.12
4326000,-85.54
4327000,-84.72
4328000,-82.63
4329000,-85.43
4330000,-83.87
4331000,-85.98
4332000,-86.21
4333000,-86.7
4334000,-85.87
4335000,-84.53
4336000,-83.87
4337000,-85.33
4338000,-84.72
4339000,-85.98
4340000,-84.91
4341000,-85.33
4342000,-86.21
4343000,-84.15
4344000,-85.33
4345000,-86.82
4346000,-85.43
4347000,-85.87
4348000,-85.54
4349000,-85.76
4350000,-85.02
4351000,-85.33
4352000,-83.97
4353000,-85.02
4354000,-83.79
4355000,-85.43
4356000,-86.33
4357000,-85.54
4358000,-85.87
4359000,-84.15
4360000,-85.12
4361000,-82.79
4362000,-85.33
4363000,-85.98
4364000,-85.98
4365000,-85.98
4366000,-85.43
4367000,-85.43
4368000,-85.12
4369000,-85.54
4370000,-85.02
4371000,-86.94
4372000,-84.33
4373000,-85.76
4374000,-84.91
4375000,-86.21
4376000,-83.97
4377000,-85.76
4378000,-84.24
4379000,-84.72
4380000,-84.62
4381000,-85.76
4382000,-85.98
4383000,-86.7
4384000,-85.98
4385000,-85.76
4386000,-84.24
4387000,-85.33
4388000,-84.53
4389000,-85.02
4390000,-85.76
4391000,-85.76
4392000,-85.33
4393000,-83.44
4394000,-83.53
4395000,-83.27
4396000,-82.79
4397000,-81.44
4398000,-80.8
4399000,-79.62
4400000,-80.19
4401000,-80.19
4402000,-79.84
4403000,-80.19
4404000,-82.18
4405000,-82.48
4406000,-83.53
4407000,-84.62
4408000,-84.24
4409000,-84.72
4410000,-85.12
4411000,-85.87
4412000,-84.62
4413000,-85.12
4414000,-85.12
4415000,-86.7
4416000,-85.54
4417000,-86.21
4418000,-86.21
4419000,-85.98
4420000,-85.33
4421000,-85.98
4422000,-86.45
4423000,-83.27
4424000,-86.45
4425000,-84.24
4426000,-85.33
4427000,-86.3
4428000,-85.51
4429000,-85.51
4430000,-82.75
4431000,-84.69
4432000,-86.79
4433000,-83.84
4434000,-84.59
4435000,-85.08
4436000,-85.08
4437000,-85.73
4438000,-86.18
4439000,-85.08
4440000,-85.73
4441000,-84.3
4442000,-84.59
4443000,-85.95
4444000,-85.83
4445000,-83.84
4446000,-85.51
4447000,-83.94
4448000,-85.4
4449000,-86.3
4450000,-84.88
4451000,-85.73
4452000,-84.99
4453000,-83.41
4454000,-85.4
4455000,-85.95
4456000,-85.08
4457000,-84.88
4458000,-85.73
4459000,-86.41
4460000,-84.99
4461000,-85.29
4462000,-85.95
4463000,-84.99
4464000,-85.95
4465000,-86.18
4466000,-84.49
4467000,-85.51
4468000,-84.59
4469000,-84.99
4470000,-84.59
4471000,-85.29
4472000,-84.99
4473000,-86.18
4474000,-85.29
4475000,-85.29
4476000,-84.49
4477000,-83.94
4478000,-85.08
4479000,-86.18
4480000,-86.78
4481000,-86.41
4482000,-83.24
4483000,-85.51
4484000,-85.51
4485000,-85.51
4486000,-82.83
4487000,-85.29
4488000,-84.21
4489000,-86.18
4490000,-85.51
4491000,-84.99
4492000,-84.59
4493000,-84.21
4494000,-83.84
4495000,-82.6
4496000,-82.3
4497000,-80.76
4498000,-80.39
4499000,-79.81
4500000,-79.81
4501000,-79.48
4502000,-80.64
4503000,-80.64
4504000,-82.3
4505000,-83.5
4506000,-82.83
4507000,-84.49
4508000,-85.95
4509000,-84.99
4510000,-86.3
4511000,-83.94
4512000,-85.83
4513000,-82.91
4514000,-84.49
4515000,-84.69
4516000,-84.99
4517000,-85.73
4518000,-85.83
4519000,-85.83
4520000,-84.88
4521000,-84.88
4522000,-85.29
4523000,-86.66
4524000,-87.43
4525000,-84.49
4526000,-84.49
4527000,-85.95
4528000,-85.73
4529000,-84.49
4530000,-84.99
4531000,-85.73
4532000,-85.73
4533000,-84.69
4534000,-85.73
4535000,-85.51
4536000,-86.18
4537000,-85.29
4538000,-85.08
4539000,-85.73
4540000,-84.11
4541000,-84.49
4542000,-85.73
4543000,-84.69
4544000,-84.3
4545000,-85.73
4546000,-84.3
4547000,-85.51
4548000,-85.73
4549000,-86.66
4550000,-85.29
4551000,-85.29
4552000,-85.51
4553000,-85.29
4554000,-84.49
4555000,-85.73
4556000,-84.99
4557000,-85.95
4558000,-86.78
4559000,-85.79
4560000,-86.01
4561000,-86.37
4562000,-85.05
4563000,-86.24
4564000,-85.05
4565000,-85.36
4566000,-85.15
4567000,-85.57
4568000,-83.31
4569000,-85.05
4570000,-84.65
4571000,-85.47
4572000,-84.75
4573000,-85.05
4574000,-84.65
4575000,-84.18
4576000,-84.56
4577000,-86.01
4578000,-85.47
4579000,-84.95
4580000,-84.65
4581000,-86.24
4582000,-84.95
4583000,-85.47
4584000,-85.47
4585000,-85.05
4586000,-85.15
4587000,-84.36
4588000,-84.18
4589000,-85.05
4590000,-84.75
4591000,-85.15
4592000,-84.95
4593000,-84
4594000,-83.47
4595000,-82.21
4596000,-82
4597000,-80.95
4598000,-80.46
4599000,-79.77
4600000,-78.92
4601000,-77.79
4602000,-80.34
4603000,-81.93
4604000,-81.34
4605000,-83.56
4606000,-84.28
4607000,-83.9
4608000,-84
4609000,-85.57
4610000,-86.37
4611000,-84.28
4612000,-86.37
4613000,-85.9
4614000,-85.9
4615000,-86.73
4616000,-85.9
4617000,-84.75
4618000,-85.15
4619000,-86.37
4620000,-86.01
4621000,-85.79
4622000,-84
4623000,-86.24
4624000,-86.85
4625000,-85.36
4626000,-85.73
4627000,-84.68
4628000,-85.08
4629000,-86.3
4630000,-84.11
4631000,-86.66
4632000,-87.16
4633000,-86.41
4634000,-85.73
4635000,-84.21
4636000,-84.68
4637000,-84.49
4638000,-84.88
4639000,-85.95
4640000,-84.11
4641000,-85.73
4642000,-84.98
4643000,-84.3
4644000,-84.21
4645000,-85.95
4646000,-84.49
4647000,-85.95
4648000,-84.59
4649000,-84.3
4650000,-84.98
4651000,-86.66
4652000,-86.17
4653000,-85.95
4654000,-84.68
4655000,-85.73
4656000,-83.84
4657000,-83.93
4658000,-86.66
4659000,-84.68
4660000,-84.88
4661000,-85.08
4662000,-85.83
4663000,-83.07
4664000,-84.59
4665000,-85.29
4666000,-85.72
4667000,-84.3
4668000,-85.08
4669000,-85.4
4670000,-84.68
4671000,-86.78
4672000,-85.83
4673000,-84.88
4674000,-87.29
4675000,-84.49
4676000,-85.08
4677000,-86.3
4678000,-85.29
4679000,-84.59
4680000,-85.08
4681000,-85.29
4682000,-86.41
4683000,-85.29
4684000,-85.29
4685000,-85.95
4686000,-85.5
4687000,-84.3
4688000,-83.93
4689000,-85.08
4690000,-83.58
4691000,-85.15
4692000,-85.57
4693000,-85.15
4694000,-83.56
4695000,-82.66
4696000,-81.93
4697000,-80.95
4698000,-80.83
4699000,-80.22
4700000,-79.77
4701000,-79.99
4702000,-80.95
4703000,-80.95
4704000,-82.29
4705000,-82.59
4706000,-81.93
4707000,-85.15
4708000,-85.15
4709000,-85.79
4710000,-84.56
4711000,-85.36
4712000,-85.9
4713000,-85.9
4714000,-86.48
4715000,-85.79
4716000,-85.79
4717000,-85.79
4718000,-85.57
4719000,-85.57
4720000,-85.79
4721000,-85.15
4722000,-84
4723000,-85.57
4724000,-86.01
4725000,-86.48
4726000,-85.05
4727000,-84.94
4728000,-86.24
4729000,-86.01
4730000,-84.65
4731000,-86.36
4732000,-85.79
4733000,-84.36
4734000,-85.46
4735000,-86.36
4736000,-85.15
4737000,-85.9
4738000,-86.48
4739000,-84.65
4740000,-87.23
4741000,-83.65
4742000,-85.9
4743000,-85.05
4744000,-85.57
4745000,-85.57
4746000,-84.27
4747000,-86.36
4748000,-84.36
4749000,-86.48
4750000,-84.65
4751000,-85.36
4752000,-85.9
4753000,-85.46
4754000,-84
4755000,-84.27
4756000,-85.9
4757000,-85.46
4758000,-85.79
4759000,-85.9
4760000,-82.59
4761000,-86.36
4762000,-86.01
4763000,-85.79
4764000,-85.9
4765000,-85.79
4766000,-82.82
4767000,-86.01
4768000,-86.24
4769000,-85.46
4770000,-86.01
4771000,-85.05
4772000,-84.94
4773000,-85.79
4774000,-86.24
4775000,-84.18
4776000,-84.94
4777000,-85.46
4778000,-86.01
4779000,-85.05
4780000,-86.97
4781000,-85.79
4782000,-85.79
4783000,-84.65
4784000,-86.36
4785000,-85.9
4786000,-85.79
4787000,-85.46
4788000,-86.01
4789000,-84.36
4790000,-85.36
4791000,-86.01
4792000,-83.9
4793000,-85.36
4794000,-82.9
4795000,-82.66
4796000,-82
4797000,-80.22
4798000,-79.87
4799000,-80.22
4800000,-80.22
4801000,-79.33
4802000,-80.83
4803000,-81.47
4804000,-81.2
4805000,-83.3
4806000,-83.56
4807000,-83.9
4808000,-85.79
4809000,-84.27
4810000,-84.56
4811000,-84
4812000,-86.36
4813000,-84.18
4814000,-85.9
4815000,-85.36
4816000,-86.01
4817000,-83.9
4818000,-86.24
4819000,-85.9
4820000,-85.57
4821000,-85.05
4822000,-85.57
4823000,-83.84
4824000,-84.88
4825000,-85.72
4826000,-83.75
4827000,-85.5
4828000,-84.59
4829000,-84.68
4830000,-85.5
4831000,-85.29
4832000,-85.83
4833000,-85.29
4834000,-85.83
4835000,-85.94
4836000,-85.94
4837000,-84.29
4838000,-86.3
4839000,-85.83
4840000,-86.91
4841000,-85.83
4842000,-86.17
4843000,-83.75
4844000,-85.94
4845000,-84.88
4846000,-85.94
4847000,-86.66
4848000,-85.29
4849000,-85.29
4850000,-86.66
4851000,-85.4
4852000,-86.78
4853000,-85.72
4854000,-85.4
4855000,-86.91
4856000,-85.72
4857000,-84.49
4858000,-85.29
4859000,-85.5
4860000,-84.68
4861000,-86.41
4862000,-83.84
4863000,-85.94
4864000,-85.5
4865000,-84.68
4866000,-84.21
4867000,-85.94
4868000,-85.29
