Frequency (Hz),Amplitude (dBm)
13377000,-84.68
13378000,-85.83
13379000,-86.3
13380000,-86.9
13381000,-85.94
13382000,-85.72
13383000,-84.49
13384000,-86.41
13385000,-84.68
13386000,-85.4
13387000,-85.72
13388000,-87.42
13389000,-85.5
13390000,-86.3
13391000,-85.94
13392000,-86.3
13393000,-82.83
13394000,-85.29
13395000,-85.83
13396000,-86.78
13397000,-85.83
13398000,-86.66
13399000,-86.66
13400000,-85.29
13401000,-85.83
13402000,-85.29
13403000,-86.78
13404000,-85.5
13405000,-85.4
13406000,-86.41
13407000,-85.29
13408000,-86.17
13409000,-84.98
13410000,-85.72
13411000,-84.58
13412000,-86.29
13413000,-84.88
13414000,-85.08
13415000,-86.78
13416000,-84.2
13417000,-84.98
13418000,-86.29
13419000,-85.5
13420000,-84.98
13421000,-86.29
13422000,-85.08
13423000,-84.87
13424000,-85.83
13425000,-85.5
13426000,-85.5
13427000,-84.29
13428000,-85.29
13429000,-86.9
13430000,-84.68
13431000,-86.9
13432000,-84.11
13433000,-85.29
13434000,-84.68
13435000,-86.17
13436000,-86.66
13437000,-85.4
13438000,-86.17
13439000,-86.17
13440000,-86.29
13441000,-86.41
13442000,-85.72
13443000,-86.59
13444000,-84.23
13445000,-85.88
13446000,-85.22
13447000,-84.52
13448000,-87.96
13449000,-84.42
13450000,-85.01
13451000,-86.59
13452000,-86.1
13453000,-86.34
13454000,-87.09
13455000,-86.34
13456000,-86.59
13457000,-85.76
13458000,-85.01
13459000,-86.1
13460000,-86.59
13461000,-86.23
13462000,-85.01
13463000,-85.43
13464000,-85.43
13465000,-85.01
13466000,-85.33
13467000,-85.65
13468000,-85.01
13469000,-85.76
13470000,-85.76
13471000,-86.1
13472000,-85.65
13473000,-85.43
13474000,-84.61
13475000,-84.81
13476000,-86.59
13477000,-86.34
13478000,-85.65
13479000,-85.76
13480000,-87.36
13481000,-86.34
13482000,-87.09
13483000,-86.34
13484000,-85.87
13485000,-86.34
13486000,-85.43
13487000,-85.33
13488000,-85.43
13489000,-85.65
13490000,-84.91
13491000,-84.04
13492000,-85.65
13493000,-87.22
13494000,-85.43
13495000,-85.65
13496000,-84.52
13497000,-84.91
13498000,-85.76
13499000,-86.23
13500000,-86.23
13501000,-84.04
13502000,-85.65
13503000,-86.84
13504000,-86.1
13505000,-86.59
13506000,-85.22
13507000,-85.87
13508000,-84.84
13509000,-85.79
13510000,-85.91
13511000,-86.38
13512000,-83.46
13513000,-86.62
13514000,-87.13
13515000,-86.14
13516000,-85.91
13517000,-84.07
13518000,-86.26
13519000,-85.79
13520000,-86.38
13521000,-85.47
13522000,-86.14
13523000,-86.26
13524000,-85.79
13525000,-85.69
13526000,-85.36
13527000,-85.69
13528000,-85.69
13529000,-85.36
13530000,-87.26
13531000,-86.38
13532000,-85.26
13533000,-84.65
13534000,-85.91
13535000,-84.65
13536000,-84.84
13537000,-86.75
13538000,-86.14
13539000,-84.55
13540000,-86.75
13541000,-85.69
13542000,-85.26
13543000,-85.04
13544000,-86.14
13545000,-85.26
13546000,-86.87
13547000,-86.75
13548000,-86.14
13549000,-84.65
13550000,-85.91
13551000,-85.69
13552000,-85.26
13553000,-86.62
13554000,-84.55
13555000,-86.87
13556000,-83.46
13557000,-84.95
13558000,-85.69
13559000,-86.26
13560000,-85.91
13561000,-85.79
13562000,-85.69
13563000,-86.38
13564000,-86.14
13565000,-85.79
13566000,-86.14
13567000,-85.69
13568000,-85.04
13569000,-87.26
13570000,-85.47
13571000,-85.79
13572000,-85.91
13573000,-85.36
13574000,-86.66
13575000,-86.78
13576000,-85.94
13577000,-85.72
13578000,-86.29
13579000,-85.83
13580000,-84.98
13581000,-85.83
13582000,-85.94
13583000,-84.11
13584000,-84.87
13585000,-85.94
13586000,-85.08
13587000,-85.72
13588000,-85.83
13589000,-85.39
13590000,-85.5
13591000,-86.78
13592000,-84.68
13593000,-85.94
13594000,-85.39
13595000,-87.29
13596000,-82.83
13597000,-85.83
13598000,-85.94
13599000,-84.98
13600000,-86.41
13601000,-84.58
13602000,-86.78
13603000,-84.58
13604000,-86.29
13605000,-86.29
13606000,-86.29
13607000,-85.94
13608000,-85.94
13609000,-86.17
13610000,-86.17
13611000,-85.72
13612000,-85.94
13613000,-85.72
13614000,-85.72
13615000,-84.11
13616000,-87.16
13617000,-84.49
13618000,-85.83
13619000,-85.83
13620000,-86.9
13621000,-85.5
13622000,-85.94
13623000,-84.98
13624000,-83.93
13625000,-86.29
13626000,-86.17
13627000,-86.78
13628000,-85.83
13629000,-87.88
13630000,-84.58
13631000,-86.78
13632000,-86.65
13633000,-85.39
13634000,-85.29
13635000,-86.29
13636000,-85.39
13637000,-84.58
13638000,-85.94
13639000,-86.78
13640000,-86.62
13641000,-85.47
13642000,-86.14
13643000,-85.69
13644000,-86.74
13645000,-86.37
13646000,-85.04
13647000,-87.26
13648000,-85.79
13649000,-85.47
13650000,-84.95
13651000,-87.39
13652000,-86.14
13653000,-85.69
13654000,-85.69
13655000,-84.95
13656000,-84.45
13657000,-85.91
13658000,-85.91
13659000,-83.8
13660000,-85.91
13661000,-86.14
13662000,-85.04
13663000,-85.36
13664000,-86.74
13665000,-85.69
13666000,-86.62
13667000,-84.84
13668000,-85.47
13669000,-86.62
13670000,-87.64
13671000,-85.47
13672000,-85.91
13673000,-85.25
13674000,-85.47
13675000,-83.9
13676000,-85.36
13677000,-85.91
13678000,-86.26
13679000,-86.14
13680000,-85.79
13681000,-85.79
13682000,-84.95
13683000,-86.74
13684000,-84.84
13685000,-85.47
13686000,-85.91
13687000,-85.47
13688000,-83.54
13689000,-86.26
13690000,-85.79
13691000,-86.87
13692000,-85.25
13693000,-86.87
13694000,-84.84
13695000,-85.36
13696000,-86.26
13697000,-87.12
13698000,-85.69
13699000,-85.79
13700000,-85.91
13701000,-85.91
13702000,-85.79
13703000,-86.14
13704000,-85.69
13705000,-85.91
13706000,-84.91
13707000,-84.81
13708000,-86.1
13709000,-86.23
13710000,-85.65
13711000,-85.43
13712000,-86.34
13713000,-86.23
13714000,-86.1
13715000,-85.65
13716000,-87.09
13717000,-83.86
13718000,-86.71
13719000,-84.91
13720000,-86.34
13721000,-84.61
13722000,-86.34
13723000,-86.1
13724000,-86.83
13725000,-85.87
13726000,-87.09
13727000,-86.1
13728000,-84.22
13729000,-86.71
13730000,-86.1
13731000,-86.34
13732000,-84.51
13733000,-84.81
13734000,-86.1
13735000,-86.1
13736000,-85.87
13737000,-86.34
13738000,-85.87
13739000,-86.23
13740000,-86.1
13741000,-84.91
13742000,-85.65
13743000,-86.23
13744000,-85.33
13745000,-85.22
13746000,-86.34
13747000,-86.23
13748000,-87.09
13749000,-85.65
13750000,-84.51
13751000,-87.09
13752000,-85.76
13753000,-84.61
13754000,-86.1
13755000,-85.22
13756000,-84.51
13757000,-86.1
13758000,-85.43
13759000,-86.71
13760000,-85.22
13761000,-84.22
13762000,-85.65
13763000,-86.23
13764000,-84.61
13765000,-86.1
13766000,-84.51
13767000,-85.65
13768000,-86.23
13769000,-86.23
13770000,-85.87
13771000,-85.65
13772000,-85.39
13773000,-85.72
13774000,-84.48
13775000,-86.41
13776000,-85.39
13777000,-85.72
13778000,-84.58
13779000,-84.87
13780000,-86.78
13781000,-85.72
13782000,-85.82
13783000,-86.17
13784000,-85.94
13785000,-85.72
13786000,-86.65
13787000,-85.29
13788000,-85.94
13789000,-85.72
13790000,-86.65
13791000,-87.16
13792000,-84.58
13793000,-86.65
13794000,-87.16
13795000,-85.07
13796000,-86.78
13797000,-85.07
13798000,-86.78
13799000,-84.48
13800000,-85.94
13801000,-84.98
13802000,-85.82
13803000,-85.94
13804000,-85.5
13805000,-86.17
13806000,-85.07
13807000,-84.87
13808000,-85.07
13809000,-86.17
13810000,-84.98
13811000,-84.68
13812000,-85.5
13813000,-86.29
13814000,-85.82
13815000,-85.72
13816000,-84.98
13817000,-85.94
13818000,-85.72
13819000,-87.67
13820000,-86.17
13821000,-86.17
13822000,-86.41
13823000,-85.82
13824000,-83.83
13825000,-85.5
13826000,-85.07
13827000,-84.48
13828000,-85.29
13829000,-84.87
13830000,-85.82
13831000,-85.5
13832000,-86.65
13833000,-85.07
13834000,-85.94
13835000,-85.72
13836000,-87.42
13837000,-85.94
13838000,-86.78
13839000,-86.78
13840000,-86.29
13841000,-86.41
13842000,-85.94
13843000,-84.68
13844000,-85.94
13845000,-86.78
13846000,-85.72
13847000,-85.82
13848000,-85.39
13849000,-86.9
13850000,-85.39
13851000,-86.17
13852000,-86.17
13853000,-86.9
13854000,-85.94
13855000,-86.41
13856000,-85.82
13857000,-87.29
13858000,-86.17
13859000,-84.87
13860000,-85.5
13861000,-85.29
13862000,-85.39
13863000,-86.9
13864000,-86.78
13865000,-85.72
13866000,-85.07
13867000,-86.17
13868000,-85.39
13869000,-84.87
13870000,-85.82
13871000,-85.82
13872000,-86.9
13873000,-84.87
13874000,-86.29
13875000,-86.17
13876000,-84.29
13877000,-85.07
13878000,-85.5
13879000,-86.17
13880000,-86.65
13881000,-85.72
13882000,-86.65
13883000,-87.88
13884000,-84.87
13885000,-86.29
13886000,-84.29
13887000,-86.41
13888000,-86.65
13889000,-85.39
13890000,-86.41
13891000,-86.9
13892000,-86.29
13893000,-84.48
13894000,-85.39
13895000,-85.82
13896000,-84.87
13897000,-85.5
13898000,-84.68
13899000,-85.5
13900000,-85.94
13901000,-86.29
13902000,-85.94
13903000,-86.34
13904000,-84.61
13905000,-86.59
13906000,-81.65
13907000,-85.76
13908000,-84.22
13909000,-85.76
13910000,-86.59
13911000,-84.8
13912000,-85.32
13913000,-84.04
13914000,-84.91
13915000,-85.76
13916000,-87.22
13917000,-84.8
13918000,-86.34
13919000,-85.65
13920000,-83.51
13921000,-84.91
13922000,-85.76
13923000,-86.59
13924000,-84.61
13925000,-85.65
13926000,-85.87
13927000,-86.34
13928000,-85.32
13929000,-86.34
13930000,-85.65
13931000,-86.59
13932000,-86.22
13933000,-86.83
13934000,-86.71
13935000,-85.32
13936000,-85.65
13937000,-85.22
13938000,-86.1
13939000,-87.6
13940000,-85.43
13941000,-85.87
13942000,-86.34
13943000,-86.22
13944000,-84.04
13945000,-86.1
13946000,-86.59
13947000,-86.1
13948000,-85.76
13949000,-85.76
13950000,-86.1
13951000,-85.76
13952000,-86.83
13953000,-85.32
13954000,-86.34
13955000,-86.22
13956000,-84.91
13957000,-85.01
13958000,-85.43
13959000,-83.16
13960000,-85.32
13961000,-85.32
13962000,-86.22
13963000,-85.32
13964000,-86.22
13965000,-83.86
13966000,-86.1
13967000,-85.76
13968000,-87.09
13969000,-85.43
13970000,-84.22
13971000,-86.59
13972000,-84.22
13973000,-86.34
13974000,-84.91
13975000,-86.22
13976000,-85.65
13977000,-85.32
13978000,-86.1
13979000,-85.43
13980000,-84.51
13981000,-86.22
13982000,-85.32
13983000,-85.32
13984000,-85.22
13985000,-84.22
13986000,-85.32
13987000,-84.61
13988000,-84.51
13989000,-83.51
13990000,-83.51
13991000,-80.69
13992000,-79.09
13993000,-77.06
13994000,-73.94
13995000,-71.37
13996000,-69.28
13997000,-67.36
13998000,-66.35
13999000,-65.44
14000000,-65.01
14001000,-65.18
14002000,-66.15
14003000,-67.15
14004000,-69.02
14005000,-71.12
14006000,-74.05
14007000,-75.98
14008000,-78.98
14009000,-81.33
14010000,-82.68
14011000,-82.84
14012000,-83.42
14013000,-82.68
14014000,-85.32
14015000,-86.34
14016000,-86.1
14017000,-85.22
14018000,-84.22
14019000,-85.43
14020000,-84.22
14021000,-84.51
14022000,-85.22
14023000,-86.34
14024000,-85.87
14025000,-84.04
14026000,-84.51
14027000,-86.58
14028000,-85.01
14029000,-85.76
14030000,-86.22
14031000,-85.65
14032000,-85.01
14033000,-85.43
14034000,-84.91
14035000,-85.76
14036000,-84.91
14037000,-85.43
14038000,-85.87
14039000,-85.22
14040000,-86.83
14041000,-85.32
14042000,-86.71
14043000,-85.43
14044000,-85.65
14045000,-86.58
14046000,-85.22
14047000,-86.22
14048000,-86.58
14049000,-86.22
14050000,-86.34
14051000,-85.87
14052000,-85.01
14053000,-86.22
14054000,-84.13
14055000,-86.58
14056000,-85.65
14057000,-84.91
14058000,-85.22
14059000,-85.32
14060000,-85.65
14061000,-85.87
14062000,-85.43
14063000,-85.22
14064000,-84.51
14065000,-84.91
14066000,-85.43
14067000,-85.65
14068000,-85.22
14069000,-86.83
14070000,-87.22
14071000,-85.87
14072000,-85.22
14073000,-86.83
14074000,-86.22
14075000,-84.13
14076000,-85.43
14077000,-86.22
14078000,-86.34
14079000,-85.01
14080000,-86.22
14081000,-86.1
14082000,-86.1
14083000,-85.32
14084000,-86.71
14085000,-85.87
14086000,-86.34
14087000,-85.65
14088000,-86.1
14089000,-85.43
14090000,-86.1
14091000,-85.76
14092000,-85.43
14093000,-84.51
14094000,-86.22
14095000,-87.09
14096000,-85.87
14097000,-86.83
14098000,-85.43
14099000,-86.1
14100000,-85.82
14101000,-86.77
14102000,-85.82
14103000,-85.72
14104000,-85.28
14105000,-84.58
14106000,-87.42
14107000,-85.94
14108000,-86.65
14109000,-85.72
14110000,-86.65
14111000,-85.94
14112000,-85.82
14113000,-87.88
14114000,-85.82
14115000,-85.94
14116000,-85.72
14117000,-85.82
14118000,-85.07
14119000,-86.29
14120000,-85.72
14121000,-85.82
14122000,-85.5
14123000,-84.98
14124000,-87.15
14125000,-86.9
14126000,-85.82
14127000,-84.58
14128000,-86.4
14129000,-85.72
14130000,-84.29
14131000,-86.9
14132000,-86.65
14133000,-85.5
14134000,-84.87
14135000,-84.98
14136000,-86.9
14137000,-85.39
14138000,-84.68
14139000,-86.4
14140000,-86.29
14141000,-85.94
14142000,-85.94
14143000,-85.39
14144000,-85.5
14145000,-86.29
14146000,-84.68
14147000,-87.66
14148000,-85.39
14149000,-86.17
14150000,-85.94
14151000,-85.72
14152000,-85.72
14153000,-84.29
14154000,-86.9
14155000,-84.87
14156000,-86.9
14157000,-85.82
14158000,-85.28
14159000,-86.9
14160000,-85.39
14161000,-87.29
14162000,-86.29
14163000,-86.77
14164000,-85.82
14165000,-85.5
14166000,-86.29
14167000,-85.65
14168000,-86.22
14169000,-85.65
14170000,-86.71
14171000,-88.17
14172000,-86.22
14173000,-85.87
14174000,-85.75
14175000,-86.1
14176000,-86.71
14177000,-87.09
14178000,-86.1
14179000,-85.75
14180000,-85.01
14181000,-86.71
14182000,-85.65
14183000,-85.87
14184000,-86.34
14185000,-86.58
14186000,-86.1
14187000,-86.22
14188000,-86.83
14189000,-86.1
14190000,-85.87
14191000,-85.32
14192000,-86.83
14193000,-86.1
14194000,-84.22
14195000,-85.75
14196000,-85.65
14197000,-85.43
14198000,-85.32
14199000,-85.32
14200000,-84.51
14201000,-85.65
14202000,-85.43
14203000,-85.87
14204000,-85.43
14205000,-85.65
14206000,-85
14207000,-87.22
14208000,-84.8
14209000,-85.32
14210000,-85.75
14211000,-85.43
14212000,-85.43
14213000,-85.22
14214000,-86.22
14215000,-85.75
14216000,-86.22
14217000,-84.41
14218000,-86.71
14219000,-83.51
14220000,-86.1
14221000,-85.65
14222000,-84.51
14223000,-86.83
14224000,-84.91
14225000,-84.51
14226000,-85.65
14227000,-84.8
14228000,-85.43
14229000,-85
14230000,-85.65
14231000,-85.32
14232000,-85
14233000,-85.65
14234000,-83.16
14235000,-84.91
14236000,-85.32
14237000,-87.35
14238000,-86.71
14239000,-86.22
14240000,-85.87
14241000,-84.41
14242000,-85.43
14243000,-85.22
14244000,-85.75
14245000,-86.34
14246000,-84.51
14247000,-86.58
14248000,-84.61
14249000,-84.22
14250000,-85.32
14251000,-86.1
14252000,-86.83
14253000,-84.91
14254000,-86.83
14255000,-84.51
14256000,-87.09
14257000,-85.75
14258000,-85.32
14259000,-84.8
14260000,-83.67
14261000,-85.43
14262000,-84.51
14263000,-86.1
14264000,-84.8
14265000,-84.61
14266000,-85.32
14267000,-85.65
14268000,-85.75
14269000,-86.58
14270000,-86.22
14271000,-85
14272000,-85.87
14273000,-84.22
14274000,-86.22
14275000,-85.22
14276000,-84.91
14277000,-85.65
14278000,-85.87
14279000,-85.75
14280000,-84.41
14281000,-85.87
14282000,-85.65
14283000,-86.1
14284000,-86.34
14285000,-87.09
14286000,-85.22
14287000,-86.22
14288000,-86.58
14289000,-86.83
14290000,-85.43
14291000,-86.71
14292000,-85.22
14293000,-85.22
14294000,-86.1
14295000,-83.5
14296000,-85.75
14297000,-86.22
14298000,-84.61
14299000,-83.48
14300000,-84.48
14301000,-87.15
14302000,-85.49
14303000,-85.94
14304000,-86.65
14305000,-85.71
14306000,-86.29
14307000,-86.16
14308000,-85.82
14309000,-85.28
14310000,-85.49
14311000,-86.9
14312000,-85.39
14313000,-86.16
14314000,-85.93
14315000,-85.71
14316000,-85.71
14317000,-85.93
14318000,-86.16
14319000,-85.93
14320000,-86.16
14321000,-85.82
14322000,-85.07
14323000,-85.82
14324000,-87.66
14325000,-84.29
14326000,-84.87
14327000,-84.58
14328000,-85.93
14329000,-85.71
14330000,-86.16
14331000,-85.07
14332000,-85.82
14333000,-86.9
14334000,-86.4
14335000,-86.16
14336000,-85.71
14337000,-86.4
14338000,-85.82
14339000,-86.4
14340000,-85.28
14341000,-87.28
14342000,-86.77
14343000,-85.93
14344000,-85.71
14345000,-86.29
14346000,-85.07
14347000,-84.97
14348000,-86.65
14349000,-87.28
14350000,-87.66
14351000,-85.07
14352000,-86.16
14353000,-86.29
14354000,-86.77
14355000,-85.39
14356000,-86.65
14357000,-85.49
14358000,-85.71
14359000,-85.39
14360000,-84.87
14361000,-84.1
14362000,-85.49
14363000,-86.4
14364000,-86.4
14365000,-86.9
14366000,-86.74
14367000,-84.94
14368000,-84.45
14369000,-85.35
14370000,-86.37
14371000,-86.25
14372000,-84.64
14373000,-84.45
14374000,-86.25
14375000,-85.35
14376000,-85.68
14377000,-83.89
14378000,-86.74
14379000,-86.13
14380000,-85.46
14381000,-86.37
14382000,-85.79
14383000,-85.25
14384000,-85.68
14385000,-85.68
14386000,-85.35
14387000,-86.37
14388000,-86.37
14389000,-84.54
14390000,-87.12
14391000,-86.62
14392000,-85.79
14393000,-86.13
14394000,-85.68
14395000,-85.68
14396000,-86.25
14397000,-85.46
14398000,-84.54
14399000,-86.13
14400000,-86.62
14401000,-86.13
14402000,-84.94
14403000,-85.9
14404000,-85.9
14405000,-86.13
14406000,-84.94
14407000,-86.25
14408000,-85.46
14409000,-84.45
14410000,-86.37
14411000,-84.54
14412000,-84.94
14413000,-85.25
14414000,-86.25
14415000,-85.68
14416000,-85.9
14417000,-86.13
14418000,-86.13
14419000,-86.25
14420000,-84.94
14421000,-85.9
14422000,-84.64
14423000,-87.12
14424000,-84.94
14425000,-86.25
14426000,-85.25
14427000,-84.25
14428000,-84.45
14429000,-85.46
14430000,-85.25
14431000,-86.25
14432000,-86.74
14433000,-85.46
14434000,-85.68
14435000,-86.86
14436000,-85.68
14437000,-85.9
14438000,-84.94
14439000,-86.37
14440000,-84.07
14441000,-86.25
14442000,-86.86
14443000,-84.54
14444000,-85.35
14445000,-87.25
14446000,-87.12
14447000,-84.07
14448000,-82.55
14449000,-85.68
14450000,-86.74
14451000,-85.46
14452000,-84.64
14453000,-85.46
14454000,-84.54
14455000,-85.68
14456000,-86.25
14457000,-86.37
14458000,-85.35
14459000,-85.04
14460000,-85.35
14461000,-84.64
14462000,-84.45
14463000,-85.9
14464000,-85.25
14465000,-85.9
14466000,-85.46
14467000,-85.68
14468000,-86.25
14469000,-85.46
14470000,-85.35
14471000,-85.25
14472000,-85.68
14473000,-86.25
14474000,-85.04
14475000,-86.74
14476000,-87.38
14477000,-87.38
14478000,-86.37
14479000,-85.68
14480000,-85.35
14481000,-85.46
14482000,-85.46
14483000,-84.94
14484000,-86.61
14485000,-84.16
14486000,-85.04
14487000,-86.13
14488000,-84.83
14489000,-84.07
14490000,-85.79
14491000,-84.83
14492000,-84.64
14493000,-85.46
14494000,-86.13
14495000,-85.04
14496000,-84.83
14497000,-85.82
14498000,-84.58
14499000,-84.87
14500000,-86.65
14501000,-83.06
14502000,-86.29
14503000,-85.71
14504000,-84.2
14505000,-87.28
14506000,-85.28
14507000,-86.65
14508000,-85.93
14509000,-84.97
14510000,-86.89
14511000,-87.41
14512000,-86.29
14513000,-85.93
14514000,-85.49
14515000,-86.29
14516000,-86.77
14517000,-86.29
14518000,-85.82
14519000,-87.41
14520000,-85.82
14521000,-85.82
14522000,-85.82
14523000,-84.97
14524000,-84.2
14525000,-85.28
14526000,-85.07
14527000,-85.49
14528000,-87.28
14529000,-86.4
14530000,-87.28
14531000,-87.66
14532000,-86.16
14533000,-85.93
14534000,-86.77
14535000,-85.07
14536000,-85.28
14537000,-86.4
14538000,-87.15
14539000,-87.28
14540000,-85.93
14541000,-85.82
14542000,-85.93
14543000,-85.49
14544000,-86.65
14545000,-86.16
14546000,-85.28
14547000,-84.28
14548000,-84.87
14549000,-84.87
14550000,-87.41
14551000,-85.49
14552000,-85.71
14553000,-86.77
14554000,-86.16
14555000,-85.71
14556000,-86.77
14557000,-84.67
14558000,-86.16
14559000,-85.71
14560000,-86.4
14561000,-84.57
14562000,-85.39
14563000,-86.65
14564000,-84.97
14565000,-83.83
14566000,-86.29
14567000,-86.29
14568000,-85.93
14569000,-85.28
14570000,-85.93
14571000,-86.4
14572000,-83.92
14573000,-87.28
14574000,-86.4
14575000,-86.29
14576000,-85.82
14577000,-86.77
14578000,-85.93
14579000,-87.28
14580000,-86.89
14581000,-86.65
14582000,-86.16
14583000,-86.4
14584000,-86.65
14585000,-85.49
14586000,-86.4
14587000,-86.65
14588000,-84.48
14589000,-85.71
14590000,-86.29
14591000,-86.16
14592000,-85.93
14593000,-84.97
14594000,-84.48
14595000,-84.28
14596000,-86.16
14597000,-86.29
14598000,-85.93
14599000,-84.57
14600000,-86.16
14601000,-87.66
14602000,-85.39
14603000,-85.07
14604000,-86.29
14605000,-84.48
14606000,-85.07
14607000,-86.77
14608000,-84.87
14609000,-85.07
14610000,-85.82
14611000,-87.15
14612000,-86.89
14613000,-86.89
14614000,-86.29
14615000,-85.39
14616000,-85.28
14617000,-85.71
14618000,-85.71
14619000,-86.65
14620000,-84.28
14621000,-85.39
14622000,-85.49
14623000,-86.4
14624000,-85.82
14625000,-86.16
14626000,-85.49
14627000,-85.49
14628000,-87.12
14629000,-85.9
14630000,-85.9
14631000,-86.86
14632000,-83.79
14633000,-85.35
14634000,-85.78
14635000,-84.83
14636000,-85.68
14637000,-85.9
14638000,-85.46
14639000,-86.74
14640000,-84.83
14641000,-85.68
14642000,-86.13
14643000,-85.9
14644000,-85.9
14645000,-85.35
14646000,-86.13
14647000,-85.9
14648000,-85.03
14649000,-86.74
14650000,-85.78
14651000,-84.94
14652000,-86.25
14653000,-87.25
14654000,-85.78
14655000,-86.25
14656000,-85.25
14657000,-85.46
14658000,-85.46
14659000,-85.9
14660000,-85.9
14661000,-84.16
14662000,-87.63
14663000,-85.78
14664000,-86.74
14665000,-86.25
14666000,-85.9
14667000,-84.94
14668000,-86.61
14669000,-83.79
14670000,-85.68
14671000,-86.74
14672000,-85.9
14673000,-88.2
14674000,-86.61
14675000,-86.37
14676000,-87.25
14677000,-85.78
14678000,-86.37
14679000,-86.37
14680000,-85.35
14681000,-85.35
14682000,-85.25
14683000,-87.25
14684000,-85.46
14685000,-86.61
14686000,-86.74
14687000,-86.86
14688000,-85.46
14689000,-83.54
14690000,-86.61
14691000,-86.13
14692000,-85.9
14693000,-85.25
14694000,-84.94
14695000,-86.37
14696000,-85.35
14697000,-85.78
14698000,-86.86
14699000,-85.78
14700000,-86.61
14701000,-85.25
14702000,-86.61
14703000,-86.13
14704000,-86.37
14705000,-86.86
14706000,-85.35
14707000,-85.25
14708000,-85.68
14709000,-86.74
14710000,-84.64
14711000,-84.94
14712000,-86.74
14713000,-84.54
14714000,-86.37
14715000,-84.83
14716000,-86.61
14717000,-86.37
14718000,-85.03
14719000,-83.45
14720000,-85.35
14721000,-86.37
14722000,-86.37
14723000,-85.46
14724000,-84.64
14725000,-86.61
14726000,-86.61
14727000,-86.13
14728000,-86.61
14729000,-85.25
14730000,-85.78
14731000,-85.25
14732000,-84.94
14733000,-85.25
14734000,-86.13
14735000,-86.25
14736000,-84.54
14737000,-84.06
14738000,-85.78
14739000,-86.37
14740000,-86.25
14741000,-85.35
14742000,-85.25
14743000,-83.19
14744000,-85.9
14745000,-86.86
14746000,-85.78
14747000,-85.68
14748000,-87.25
14749000,-84.94
14750000,-85.46
14751000,-87.25
14752000,-87.38
14753000,-85.35
14754000,-85.46
14755000,-85.03
14756000,-85.68
14757000,-86.13
14758000,-86.74
14759000,-86.37
14760000,-85.82
14761000,-88.01
14762000,-86.4
14763000,-84.67
14764000,-85.49
14765000,-86.16
14766000,-86.89
14767000,-86.28
14768000,-83.14
14769000,-84.57
14770000,-86.65
14771000,-86.16
14772000,-84.1
14773000,-85.82
14774000,-86.65
14775000,-86.89
14776000,-85.71
14777000,-86.16
14778000,-85.28
14779000,-86.65
14780000,-85.28
14781000,-85.82
14782000,-87.15
14783000,-86.65
14784000,-85.07
14785000,-85.38
14786000,-84.57
14787000,-84.86
14788000,-85.82
14789000,-85.49
14790000,-86.28
14791000,-86.4
14792000,-87.15
14793000,-87.15
14794000,-86.16
14795000,-85.82
14796000,-86.77
14797000,-85.71
14798000,-87.66
14799000,-85.93
14800000,-85.93
14801000,-85.93
14802000,-87.15
14803000,-85.38
14804000,-86.89
14805000,-85.71
14806000,-83.74
14807000,-86.4
14808000,-86.28
14809000,-86.65
14810000,-86.65
14811000,-85.93
14812000,-85.49
14813000,-84.97
14814000,-86.89
14815000,-87.66
14816000,-86.89
14817000,-84.1
14818000,-86.77
14819000,-84.67
14820000,-86.65
14821000,-86.28
14822000,-85.93
14823000,-85.38
14824000,-86.28
14825000,-86.33
14826000,-85.86
14827000,-85.64
14828000,-85.86
14829000,-84.9
14830000,-85.64
14831000,-84.6
14832000,-85.64
14833000,-85.64
14834000,-87.08
14835000,-85.32
14836000,-86.22
14837000,-85.86
14838000,-85.75
14839000,-86.7
14840000,-86.09
14841000,-85.64
14842000,-86.22
14843000,-84.13
14844000,-86.33
14845000,-84.13
14846000,-85.42
14847000,-85.75
14848000,-85.75
14849000,-83.85
14850000,-85.21
14851000,-85.86
14852000,-86.83
14853000,-85.75
14854000,-86.58
14855000,-86.22
14856000,-85
14857000,-85.75
14858000,-85.86
14859000,-85.75
14860000,-86.83
14861000,-85.75
14862000,-85.86
14863000,-86.7
14864000,-86.09
14865000,-84.51
14866000,-85.64
14867000,-85.21
14868000,-86.33
14869000,-86.22
14870000,-86.83
14871000,-86.7
14872000,-85.86
14873000,-84.41
14874000,-86.33
14875000,-84.13
14876000,-85.32
14877000,-86.22
14878000,-85.64
14879000,-86.58
14880000,-84.03
14881000,-86.7
14882000,-85.42
14883000,-86.83
14884000,-86.22
14885000,-85.64
14886000,-84.13
14887000,-85.42
14888000,-85.86
14889000,-85.32
14890000,-85.75
14891000,-84.64
14892000,-84.64
14893000,-84.83
14894000,-86.86
14895000,-86.61
14896000,-85.35
14897000,-85.68
14898000,-86.36
14899000,-85.24
14900000,-85.03
14901000,-86.36
14902000,-86.86
14903000,-86.13
14904000,-85.35
14905000,-85.35
14906000,-85.68
14907000,-86.73
14908000,-85.03
14909000,-85.78
14910000,-87.38
14911000,-86.13
14912000,-85.24
14913000,-84.94
14914000,-86.36
14915000,-86.61
14916000,-86.73
14917000,-86.73
14918000,-86.13
14919000,-85.9
14920000,-85.03
14921000,-86.25
14922000,-84.16
14923000,-85.46
14924000,-84.94
14925000,-87.11
14926000,-86.36
14927000,-87.11
14928000,-86.36
14929000,-87.11
14930000,-85.9
